,period,stateid,stateDescription,sectorid,sectorName,price,price-units
2914,2001,AK,Alaska,RES,residential,12.12,cents per kilowatthour
2915,2007,IL,Illinois,OTH,other,,cents per kilowatthour
2916,2007,IL,Illinois,RES,residential,10.12,cents per kilowatthour
2917,2007,IL,Illinois,TRA,transportation,6.43,cents per kilowatthour
2918,2007,IN,Indiana,ALL,all sectors,6.5,cents per kilowatthour
2919,2007,IN,Indiana,COM,commercial,7.29,cents per kilowatthour
2920,2007,IN,Indiana,IND,industrial,4.89,cents per kilowatthour
2921,2007,IN,Indiana,OTH,other,,cents per kilowatthour
2922,2007,IN,Indiana,RES,residential,8.26,cents per kilowatthour
2923,2007,IN,Indiana,TRA,transportation,10.09,cents per kilowatthour
2924,2007,IA,Iowa,ALL,all sectors,6.83,cents per kilowatthour
2925,2007,IA,Iowa,COM,commercial,7.11,cents per kilowatthour
2926,2007,IA,Iowa,IND,industrial,4.74,cents per kilowatthour
2927,2007,IA,Iowa,OTH,other,,cents per kilowatthour
2928,2007,IA,Iowa,RES,residential,9.45,cents per kilowatthour
2929,2007,IA,Iowa,TRA,transportation,0.0,cents per kilowatthour
2930,2007,KS,Kansas,ALL,all sectors,6.84,cents per kilowatthour
2931,2007,KS,Kansas,COM,commercial,6.83,cents per kilowatthour
2932,2007,KS,Kansas,IND,industrial,5.13,cents per kilowatthour
2933,2007,KS,Kansas,OTH,other,,cents per kilowatthour
2934,2007,KS,Kansas,RES,residential,8.19,cents per kilowatthour
2935,2007,KS,Kansas,TRA,transportation,0.0,cents per kilowatthour
2936,2007,KY,Kentucky,ALL,all sectors,5.84,cents per kilowatthour
2937,2007,KY,Kentucky,COM,commercial,6.76,cents per kilowatthour
2938,2007,KY,Kentucky,IND,industrial,4.47,cents per kilowatthour
2939,2007,KY,Kentucky,OTH,other,,cents per kilowatthour
2940,2007,KY,Kentucky,RES,residential,7.34,cents per kilowatthour
2941,2007,KY,Kentucky,TRA,transportation,0.0,cents per kilowatthour
2942,2007,LA,Louisiana,ALL,all sectors,8.39,cents per kilowatthour
2943,2003,ND,North Dakota,ALL,all sectors,5.47,cents per kilowatthour
2944,2003,ND,North Dakota,COM,commercial,5.64,cents per kilowatthour
2945,2003,ND,North Dakota,IND,industrial,3.96,cents per kilowatthour
2946,2003,ND,North Dakota,OTH,other,,cents per kilowatthour
2947,2003,ND,North Dakota,RES,residential,6.49,cents per kilowatthour
2948,2003,ND,North Dakota,TRA,transportation,0.0,cents per kilowatthour
2949,2003,OH,Ohio,ALL,all sectors,6.73,cents per kilowatthour
2950,2003,OH,Ohio,COM,commercial,7.55,cents per kilowatthour
2951,2003,OH,Ohio,IND,industrial,4.79,cents per kilowatthour
2952,2003,OH,Ohio,OTH,other,,cents per kilowatthour
2953,2003,OH,Ohio,RES,residential,8.26,cents per kilowatthour
2954,2003,OH,Ohio,TRA,transportation,6.17,cents per kilowatthour
2955,2003,OK,Oklahoma,ALL,all sectors,6.35,cents per kilowatthour
2956,2014,CO,Colorado,OTH,other,,cents per kilowatthour
2957,2014,CO,Colorado,RES,residential,12.18,cents per kilowatthour
2958,2014,CO,Colorado,TRA,transportation,10.79,cents per kilowatthour
2959,2014,CT,Connecticut,ALL,all sectors,17.05,cents per kilowatthour
2960,2014,CT,Connecticut,COM,commercial,15.55,cents per kilowatthour
2961,2014,CT,Connecticut,IND,industrial,12.92,cents per kilowatthour
2962,2014,CT,Connecticut,OTH,other,,cents per kilowatthour
2963,2014,CT,Connecticut,RES,residential,19.75,cents per kilowatthour
2964,2014,CT,Connecticut,TRA,transportation,13.08,cents per kilowatthour
2965,2014,DE,Delaware,ALL,all sectors,11.22,cents per kilowatthour
2966,2014,DE,Delaware,COM,commercial,10.5,cents per kilowatthour
2967,2014,CA,California,RES,residential,16.25,cents per kilowatthour
2968,2011,NJ,New Jersey,COM,commercial,13.47,cents per kilowatthour
2969,2011,NJ,New Jersey,IND,industrial,11.43,cents per kilowatthour
2970,2011,NJ,New Jersey,OTH,other,,cents per kilowatthour
2971,2011,NJ,New Jersey,RES,residential,16.23,cents per kilowatthour
2972,2011,NJ,New Jersey,TRA,transportation,10.69,cents per kilowatthour
2973,2011,NM,New Mexico,ALL,all sectors,8.74,cents per kilowatthour
2974,2011,NM,New Mexico,COM,commercial,9.07,cents per kilowatthour
2975,2011,NM,New Mexico,IND,industrial,6.06,cents per kilowatthour
2976,2011,NM,New Mexico,OTH,other,,cents per kilowatthour
2977,2011,NM,New Mexico,RES,residential,11.0,cents per kilowatthour
2978,2011,NM,New Mexico,TRA,transportation,0.0,cents per kilowatthour
2979,2004,WI,Wisconsin,OTH,other,,cents per kilowatthour
2980,2004,WI,Wisconsin,RES,residential,9.07,cents per kilowatthour
2981,2004,WI,Wisconsin,TRA,transportation,0.0,cents per kilowatthour
2982,2004,WY,Wyoming,ALL,all sectors,4.98,cents per kilowatthour
2983,2004,WY,Wyoming,COM,commercial,5.98,cents per kilowatthour
2984,2004,WY,Wyoming,IND,industrial,3.91,cents per kilowatthour
2985,2004,WY,Wyoming,OTH,other,,cents per kilowatthour
2986,2004,WY,Wyoming,RES,residential,7.21,cents per kilowatthour
2987,2004,WY,Wyoming,TRA,transportation,0.0,cents per kilowatthour
2988,2004,NEW,New England,ALL,all sectors,10.61,cents per kilowatthour
2989,2004,NEW,New England,COM,commercial,10.61,cents per kilowatthour
2990,2004,NEW,New England,IND,industrial,8.22,cents per kilowatthour
2991,2004,NEW,New England,OTH,other,,cents per kilowatthour
2992,2004,NEW,New England,RES,residential,11.91,cents per kilowatthour
2993,2004,NEW,New England,TRA,transportation,5.48,cents per kilowatthour
2994,2004,MAT,Middle Atlantic,ALL,all sectors,10.29,cents per kilowatthour
2995,2004,MAT,Middle Atlantic,COM,commercial,10.98,cents per kilowatthour
2996,2004,MAT,Middle Atlantic,IND,industrial,6.62,cents per kilowatthour
2997,2004,MAT,Middle Atlantic,OTH,other,,cents per kilowatthour
2998,2004,MAT,Middle Atlantic,RES,residential,11.81,cents per kilowatthour
2999,2004,MAT,Middle Atlantic,TRA,transportation,8.02,cents per kilowatthour
3000,2004,ENC,East North Central,ALL,all sectors,6.64,cents per kilowatthour
3001,2004,ENC,East North Central,COM,commercial,7.4,cents per kilowatthour
3002,2004,ENC,East North Central,IND,industrial,4.68,cents per kilowatthour
3003,2004,ENC,East North Central,OTH,other,,cents per kilowatthour
3004,2004,ENC,East North Central,RES,residential,8.28,cents per kilowatthour
3005,2004,ENC,East North Central,TRA,transportation,6.14,cents per kilowatthour
3006,2004,WNC,West North Central,ALL,all sectors,6.17,cents per kilowatthour
3007,2004,WNC,West North Central,COM,commercial,6.16,cents per kilowatthour
3008,2004,WNC,West North Central,IND,industrial,4.51,cents per kilowatthour
3009,2004,WNC,West North Central,OTH,other,,cents per kilowatthour
3010,2004,WNC,West North Central,RES,residential,7.57,cents per kilowatthour
3011,2004,WNC,West North Central,TRA,transportation,5.87,cents per kilowatthour
3012,2004,SAT,South Atlantic,ALL,all sectors,7.05,cents per kilowatthour
3013,2004,SAT,South Atlantic,COM,commercial,6.96,cents per kilowatthour
3014,2004,SAT,South Atlantic,IND,industrial,4.78,cents per kilowatthour
3015,2004,SAT,South Atlantic,OTH,other,,cents per kilowatthour
3016,2004,SAT,South Atlantic,RES,residential,8.33,cents per kilowatthour
3017,2004,SAT,South Atlantic,TRA,transportation,6.54,cents per kilowatthour
3018,2004,ESC,East South Central,ALL,all sectors,5.83,cents per kilowatthour
3019,2004,ESC,East South Central,COM,commercial,6.89,cents per kilowatthour
3020,2004,ESC,East South Central,IND,industrial,4.04,cents per kilowatthour
3021,2004,ESC,East South Central,OTH,other,,cents per kilowatthour
3022,2004,ESC,East South Central,RES,residential,7.12,cents per kilowatthour
3023,2004,ESC,East South Central,TRA,transportation,11.75,cents per kilowatthour
3024,2004,WSC,West South Central,ALL,all sectors,7.47,cents per kilowatthour
3025,2004,WSC,West South Central,COM,commercial,7.54,cents per kilowatthour
3026,2004,WSC,West South Central,IND,industrial,5.58,cents per kilowatthour
3027,2004,WSC,West South Central,OTH,other,,cents per kilowatthour
3028,2004,WSC,West South Central,RES,residential,9.05,cents per kilowatthour
3029,2004,WSC,West South Central,TRA,transportation,7.03,cents per kilowatthour
3030,2004,MTN,Mountain,ALL,all sectors,6.86,cents per kilowatthour
3031,2004,MTN,Mountain,COM,commercial,7.06,cents per kilowatthour
3032,2004,MTN,Mountain,IND,industrial,5.05,cents per kilowatthour
3033,2004,MTN,Mountain,OTH,other,,cents per kilowatthour
3034,2004,MTN,Mountain,RES,residential,8.24,cents per kilowatthour
3035,2004,MTN,Mountain,TRA,transportation,6.25,cents per kilowatthour
3036,2004,PACC,Pacific Contiguous,ALL,all sectors,9.55,cents per kilowatthour
3037,2004,PACC,Pacific Contiguous,COM,commercial,10.19,cents per kilowatthour
3038,2004,PACC,Pacific Contiguous,IND,industrial,7.35,cents per kilowatthour
3039,2004,PACC,Pacific Contiguous,OTH,other,,cents per kilowatthour
3040,2004,PACC,Pacific Contiguous,RES,residential,10.11,cents per kilowatthour
3041,2004,PACC,Pacific Contiguous,TRA,transportation,6.42,cents per kilowatthour
3042,2004,PACN,Pacific Noncontiguous,ALL,all sectors,14.05,cents per kilowatthour
3043,2004,PACN,Pacific Noncontiguous,COM,commercial,14.02,cents per kilowatthour
3044,2004,PACN,Pacific Noncontiguous,IND,industrial,12.23,cents per kilowatthour
3045,2004,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatthour
3046,2004,PACN,Pacific Noncontiguous,RES,residential,15.84,cents per kilowatthour
3047,2004,PACN,Pacific Noncontiguous,TRA,transportation,0.0,cents per kilowatthour
3048,2004,US,U.S. Total,ALL,all sectors,7.61,cents per kilowatthour
3049,2004,US,U.S. Total,COM,commercial,8.17,cents per kilowatthour
3050,2004,US,U.S. Total,IND,industrial,5.25,cents per kilowatthour
3051,2004,US,U.S. Total,OTH,other,,cents per kilowatthour
3052,2004,US,U.S. Total,RES,residential,8.95,cents per kilowatthour
3053,2004,US,U.S. Total,TRA,transportation,7.18,cents per kilowatthour
3054,2003,AL,Alabama,ALL,all sectors,5.88,cents per kilowatthour
3055,2003,AL,Alabama,COM,commercial,6.85,cents per kilowatthour
3056,2003,AL,Alabama,IND,industrial,3.98,cents per kilowatthour
3057,2003,AL,Alabama,OTH,other,,cents per kilowatthour
3058,2003,AL,Alabama,RES,residential,7.39,cents per kilowatthour
3059,2003,AL,Alabama,TRA,transportation,0.0,cents per kilowatthour
3060,2003,AK,Alaska,ALL,all sectors,10.5,cents per kilowatthour
3061,2003,AK,Alaska,COM,commercial,10.49,cents per kilowatthour
3062,2003,AK,Alaska,IND,industrial,7.86,cents per kilowatthour
3063,2003,AK,Alaska,OTH,other,,cents per kilowatthour
3064,2003,AK,Alaska,RES,residential,11.98,cents per kilowatthour
3065,2003,AK,Alaska,TRA,transportation,0.0,cents per kilowatthour
3066,2003,AZ,Arizona,ALL,all sectors,7.34,cents per kilowatthour
3067,2003,AZ,Arizona,COM,commercial,7.09,cents per kilowatthour
3068,2003,AZ,Arizona,IND,industrial,5.37,cents per kilowatthour
3069,2003,AZ,Arizona,OTH,other,,cents per kilowatthour
3070,2003,AZ,Arizona,RES,residential,8.35,cents per kilowatthour
3071,2003,AZ,Arizona,TRA,transportation,0.0,cents per kilowatthour
3072,2003,AR,Arkansas,ALL,all sectors,5.57,cents per kilowatthour
3073,2003,AR,Arkansas,COM,commercial,5.54,cents per kilowatthour
3074,2003,AR,Arkansas,IND,industrial,4.04,cents per kilowatthour
3075,2003,AR,Arkansas,OTH,other,,cents per kilowatthour
3076,2003,AR,Arkansas,RES,residential,7.24,cents per kilowatthour
3077,2003,AR,Arkansas,TRA,transportation,0.0,cents per kilowatthour
3078,2003,CA,California,ALL,all sectors,11.78,cents per kilowatthour
3079,2003,CA,California,COM,commercial,12.48,cents per kilowatthour
3080,2003,CA,California,IND,industrial,9.59,cents per kilowatthour
3081,2003,CA,California,OTH,other,,cents per kilowatthour
3082,2003,CA,California,RES,residential,12.23,cents per kilowatthour
3083,2003,CA,California,TRA,transportation,5.8,cents per kilowatthour
3084,2003,CO,Colorado,ALL,all sectors,6.77,cents per kilowatthour
3085,2003,CO,Colorado,COM,commercial,6.6,cents per kilowatthour
3086,2003,CO,Colorado,IND,industrial,5.1,cents per kilowatthour
3087,2003,CO,Colorado,OTH,other,,cents per kilowatthour
3088,2003,CO,Colorado,RES,residential,8.14,cents per kilowatthour
3089,2003,CO,Colorado,TRA,transportation,7.32,cents per kilowatthour
3090,2003,CT,Connecticut,ALL,all sectors,10.16,cents per kilowatthour
3091,2003,CT,Connecticut,COM,commercial,9.93,cents per kilowatthour
3092,2003,CT,Connecticut,IND,industrial,7.99,cents per kilowatthour
3093,2003,CT,Connecticut,OTH,other,,cents per kilowatthour
3094,2003,CT,Connecticut,RES,residential,11.31,cents per kilowatthour
3095,2003,CT,Connecticut,TRA,transportation,7.72,cents per kilowatthour
3096,2003,DE,Delaware,ALL,all sectors,6.96,cents per kilowatthour
3097,2003,DE,Delaware,COM,commercial,7.31,cents per kilowatthour
3098,2003,DE,Delaware,IND,industrial,5.15,cents per kilowatthour
3099,2003,DE,Delaware,OTH,other,,cents per kilowatthour
3100,2003,DE,Delaware,RES,residential,8.59,cents per kilowatthour
3101,2003,DE,Delaware,TRA,transportation,0.0,cents per kilowatthour
3102,2003,DC,District of Columbia,ALL,all sectors,7.4,cents per kilowatthour
3103,2003,DC,District of Columbia,COM,commercial,7.35,cents per kilowatthour
3104,2014,VT,Vermont,IND,industrial,10.23,cents per kilowatthour
3105,2014,VT,Vermont,OTH,other,,cents per kilowatthour
3106,2014,VT,Vermont,RES,residential,17.47,cents per kilowatthour
3107,2014,VT,Vermont,TRA,transportation,0.0,cents per kilowatthour
3108,2014,VA,Virginia,ALL,all sectors,9.17,cents per kilowatthour
3109,2014,VA,Virginia,COM,commercial,8.15,cents per kilowatthour
3110,2014,VA,Virginia,IND,industrial,6.89,cents per kilowatthour
3111,2014,VA,Virginia,OTH,other,,cents per kilowatthour
3112,2014,VA,Virginia,RES,residential,11.1,cents per kilowatthour
3113,2014,VA,Virginia,TRA,transportation,8.24,cents per kilowatthour
3114,2014,WA,Washington,ALL,all sectors,7.13,cents per kilowatthour
3115,2014,WA,Washington,COM,commercial,7.97,cents per kilowatthour
3116,2014,WA,Washington,IND,industrial,4.32,cents per kilowatthour
3117,2014,WA,Washington,OTH,other,,cents per kilowatthour
3118,2014,WA,Washington,RES,residential,8.67,cents per kilowatthour
3119,2014,WA,Washington,TRA,transportation,8.48,cents per kilowatthour
3120,2014,WV,West Virginia,ALL,all sectors,7.65,cents per kilowatthour
3121,2014,WV,West Virginia,COM,commercial,7.99,cents per kilowatthour
3122,2014,WV,West Virginia,IND,industrial,5.87,cents per kilowatthour
3123,2014,WV,West Virginia,OTH,other,,cents per kilowatthour
3124,2003,VT,Vermont,IND,industrial,8.05,cents per kilowatthour
3125,2003,VT,Vermont,OTH,other,,cents per kilowatthour
3126,2003,VT,Vermont,RES,residential,12.82,cents per kilowatthour
3127,2003,DC,District of Columbia,IND,industrial,5.57,cents per kilowatthour
3128,2003,DC,District of Columbia,OTH,other,,cents per kilowatthour
3129,2003,DC,District of Columbia,RES,residential,7.84,cents per kilowatthour
3130,2003,DC,District of Columbia,TRA,transportation,7.64,cents per kilowatthour
3131,2003,FL,Florida,ALL,all sectors,7.72,cents per kilowatthour
3132,2003,FL,Florida,COM,commercial,7.13,cents per kilowatthour
3133,2003,FL,Florida,IND,industrial,5.41,cents per kilowatthour
3134,2003,FL,Florida,OTH,other,,cents per kilowatthour
3135,2003,FL,Florida,RES,residential,8.55,cents per kilowatthour
3136,2003,FL,Florida,TRA,transportation,7.21,cents per kilowatthour
3137,2003,GA,Georgia,ALL,all sectors,6.32,cents per kilowatthour
3138,2003,GA,Georgia,COM,commercial,6.66,cents per kilowatthour
3139,2003,GA,Georgia,IND,industrial,4.02,cents per kilowatthour
3140,2003,GA,Georgia,OTH,other,,cents per kilowatthour
3141,2003,GA,Georgia,RES,residential,7.7,cents per kilowatthour
3142,2003,GA,Georgia,TRA,transportation,4.81,cents per kilowatthour
3143,2003,HI,Hawaii,ALL,all sectors,14.47,cents per kilowatthour
3144,2003,HI,Hawaii,COM,commercial,15.02,cents per kilowatthour
3145,2003,HI,Hawaii,IND,industrial,12.2,cents per kilowatthour
3146,2003,HI,Hawaii,OTH,other,,cents per kilowatthour
3147,2003,HI,Hawaii,RES,residential,16.73,cents per kilowatthour
3148,2003,HI,Hawaii,TRA,transportation,0.0,cents per kilowatthour
3149,2003,ID,Idaho,ALL,all sectors,5.22,cents per kilowatthour
3150,2003,ID,Idaho,COM,commercial,5.56,cents per kilowatthour
3151,2004,AR,Arkansas,IND,industrial,4.16,cents per kilowatthour
3152,2004,AR,Arkansas,OTH,other,,cents per kilowatthour
3153,2004,AR,Arkansas,RES,residential,7.36,cents per kilowatthour
3154,2004,AR,Arkansas,TRA,transportation,0.0,cents per kilowatthour
3155,2004,CA,California,ALL,all sectors,11.35,cents per kilowatthour
3156,2004,CA,California,COM,commercial,11.64,cents per kilowatthour
3157,2004,CA,California,IND,industrial,9.27,cents per kilowatthour
3158,2004,CA,California,OTH,other,,cents per kilowatthour
3159,2004,CA,California,RES,residential,12.2,cents per kilowatthour
3160,2004,CA,California,TRA,transportation,6.42,cents per kilowatthour
3161,2004,CO,Colorado,ALL,all sectors,6.95,cents per kilowatthour
3162,2004,CO,Colorado,COM,commercial,6.89,cents per kilowatthour
3163,2004,CO,Colorado,IND,industrial,5.11,cents per kilowatthour
3164,2004,CO,Colorado,OTH,other,,cents per kilowatthour
3165,2004,CO,Colorado,RES,residential,8.42,cents per kilowatthour
3166,2004,CO,Colorado,TRA,transportation,5.81,cents per kilowatthour
3167,2004,CT,Connecticut,ALL,all sectors,10.26,cents per kilowatthour
3168,2004,CT,Connecticut,COM,commercial,9.9,cents per kilowatthour
3169,2004,CT,Connecticut,IND,industrial,7.89,cents per kilowatthour
3170,2011,ESC,East South Central,ALL,all sectors,8.58,cents per kilowatthour
3171,2011,ESC,East South Central,COM,commercial,9.8,cents per kilowatthour
3172,2011,ESC,East South Central,IND,industrial,6.19,cents per kilowatthour
3173,2011,NY,New York,ALL,all sectors,15.89,cents per kilowatthour
3174,2011,NY,New York,COM,commercial,15.81,cents per kilowatthour
3175,2011,NY,New York,IND,industrial,7.83,cents per kilowatthour
3176,2011,NY,New York,OTH,other,,cents per kilowatthour
3177,2011,NY,New York,RES,residential,18.26,cents per kilowatthour
3178,2011,NY,New York,TRA,transportation,13.45,cents per kilowatthour
3179,2011,NC,North Carolina,ALL,all sectors,8.64,cents per kilowatthour
3180,2011,NC,North Carolina,COM,commercial,8.13,cents per kilowatthour
3181,2011,NC,North Carolina,IND,industrial,6.01,cents per kilowatthour
3182,2011,NC,North Carolina,OTH,other,,cents per kilowatthour
3183,2011,NC,North Carolina,RES,residential,10.26,cents per kilowatthour
3184,2011,NC,North Carolina,TRA,transportation,7.04,cents per kilowatthour
3185,2011,ND,North Dakota,ALL,all sectors,7.5,cents per kilowatthour
3186,2011,ND,North Dakota,COM,commercial,7.61,cents per kilowatthour
3187,2011,ND,North Dakota,IND,industrial,6.24,cents per kilowatthour
3188,2011,ND,North Dakota,OTH,other,,cents per kilowatthour
3189,2011,ND,North Dakota,RES,residential,8.58,cents per kilowatthour
3190,2011,ND,North Dakota,TRA,transportation,0.0,cents per kilowatthour
